segment,K,lags,lambda_f,lambda_x,lambda_w,alpha,eta,rmse,runtime
27,2,"[1, 30]",0.1,1.0,1.0,100,1.0,2.015932488971358,4.724357604980469
28,2,"[1, 30]",0.1,1.0,1.0,100,1.0,0.587806207813599,4.58971905708313
29,2,"[1, 30]",0.1,1.0,1.0,100,1.0,0.5846967702482377,4.5258893966674805
30,2,"[1, 30]",0.1,1.0,1.0,100,1.0,0.6823562812342379,4.585728645324707
31,1,"[1, 30]",0.1,1.0,1.0,100,1.0,1.6648798410894807,3.7140612602233887
0,1,"[1, 30]",0.1,1.0,1.0,100,10.0,0.8539689274895265,3.8038218021392822
1,1,"[1, 30]",0.1,1.0,1.0,100,10.0,0.9378967598439718,3.736999273300171
2,1,"[1, 30]",0.1,1.0,1.0,100,10.0,0.47505457498306575,3.8048179149627686
3,1,"[1, 30]",0.1,1.0,1.0,100,10.0,3.5037445739047373,3.6831443309783936
4,1,"[1, 30]",0.1,1.0,1.0,100,10.0,1.7389885325303232,3.764925479888916
5,1,"[1, 30]",0.1,1.0,1.0,100,10.0,1.357732347553341,3.7150590419769287
6,1,"[1, 30]",0.1,1.0,1.0,100,10.0,1.0745077634464164,3.7529568672180176
7,1,"[1, 30]",0.1,1.0,1.0,100,10.0,0.9934474767996555,3.7110702991485596
8,2,"[1, 30]",0.1,1.0,1.0,100,10.0,0.8970937654828435,4.549818277359009
9,1,"[1, 30]",0.1,1.0,1.0,100,10.0,0.6343573952034095,3.730017900466919
10,1,"[1, 30]",0.1,1.0,1.0,100,10.0,1.103145846674267,3.8038275241851807
11,1,"[1, 30]",0.1,1.0,1.0,100,10.0,0.7811233939019349,3.726029396057129
12,1,"[1, 30]",0.1,1.0,1.0,100,10.0,0.8506889246990667,3.9005625247955322
13,1,"[1, 30]",0.1,1.0,1.0,100,10.0,1.2386731246730254,3.707080602645874
14,2,"[1, 30]",0.1,1.0,1.0,100,10.0,1.671833176548267,4.621633052825928
15,1,"[1, 30]",0.1,1.0,1.0,100,10.0,1.6058235538433192,3.7399919033050537
16,2,"[1, 30]",0.1,1.0,1.0,100,10.0,0.7618824853259428,4.560796022415161
17,1,"[1, 30]",0.1,1.0,1.0,100,10.0,0.938753525754027,3.751960039138794
18,1,"[1, 30]",0.1,1.0,1.0,100,10.0,0.7433111316565786,3.725032091140747
19,4,"[1, 30]",0.1,1.0,1.0,100,10.0,0.40961444476672615,5.023556470870972
20,1,"[1, 30]",0.1,1.0,1.0,100,10.0,1.0471971392352715,3.7619316577911377
21,1,"[1, 30]",0.1,1.0,1.0,100,10.0,0.8662032318881501,3.788862466812134
22,1,"[1, 30]",0.1,1.0,1.0,100,10.0,0.9596272134341783,3.7978363037109375
23,2,"[1, 30]",0.1,1.0,1.0,100,10.0,1.8832596759580216,4.578748464584351
24,1,"[1, 30]",0.1,1.0,1.0,100,10.0,0.6499013062693189,3.748966932296753
25,2,"[1, 30]",0.1,1.0,1.0,100,10.0,1.0282603153800818,4.571764230728149
26,1,"[1, 30]",0.1,1.0,1.0,100,10.0,0.8947526205798636,3.8008294105529785
27,2,"[1, 30]",0.1,1.0,1.0,100,10.0,1.3558775976774677,4.570769548416138
28,2,"[1, 30]",0.1,1.0,1.0,100,10.0,0.5685015879292178,4.518907785415649
29,2,"[1, 30]",0.1,1.0,1.0,100,10.0,1.7317043136395902,4.562791109085083
30,2,"[1, 30]",0.1,1.0,1.0,100,10.0,0.6552367902521132,4.549825191497803
31,1,"[1, 30]",0.1,1.0,1.0,100,10.0,1.74038355293708,3.790856122970581
0,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,0.839509151933528,3.7798845767974854
1,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,0.9380515515175507,3.769911527633667
2,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,0.4710646553127891,3.816787004470825
3,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,3.3270949554582563,3.7270262241363525
4,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,1.7411361056138226,3.8686468601226807
5,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,2.0157348074352073,3.7629306316375732
6,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,0.9396881846396833,3.761932849884033
7,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,0.929059631707146,3.78088116645813
8,2,"[1, 30]",0.1,1.0,1.0,1000,0.1,0.9456507416832487,4.559796571731567
9,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,0.6391517112760666,3.7609362602233887
10,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,1.1562219103143763,3.747971296310425
11,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,0.7118233139581222,3.832744836807251
12,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,0.9553385569703923,3.771907091140747
13,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,1.368197633408007,3.958407163619995
14,2,"[1, 30]",0.1,1.0,1.0,1000,0.1,1.0878495313432668,4.576753377914429
15,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,1.5498637598961305,3.7340087890625
16,2,"[1, 30]",0.1,1.0,1.0,1000,0.1,0.8750365435802951,4.553813695907593
17,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,0.8828381114587054,3.821772813796997
18,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,0.7322477114434326,3.782876968383789
19,4,"[1, 30]",0.1,1.0,1.0,1000,0.1,0.5408083591152826,5.002614259719849
20,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,1.2381818316083455,3.8417201042175293
21,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,1.011931743568871,3.7080767154693604
22,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,0.9888449635958472,3.8437132835388184
23,2,"[1, 30]",0.1,1.0,1.0,1000,0.1,2.228998631121194,4.589719295501709
24,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,0.5735082588439236,3.788860321044922
25,2,"[1, 30]",0.1,1.0,1.0,1000,0.1,0.9581954580727611,4.546833276748657
26,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,1.041317993793951,3.8147904872894287
27,2,"[1, 30]",0.1,1.0,1.0,1000,0.1,1.9221373072822723,4.525889873504639
28,2,"[1, 30]",0.1,1.0,1.0,1000,0.1,0.614389136024465,4.575755596160889
29,2,"[1, 30]",0.1,1.0,1.0,1000,0.1,0.766168049659242,4.516914129257202
30,2,"[1, 30]",0.1,1.0,1.0,1000,0.1,0.714447363097341,4.579744338989258
31,1,"[1, 30]",0.1,1.0,1.0,1000,0.1,1.6693803643487097,3.7429847717285156
0,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,0.8445479892239287,3.7918527126312256
1,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,0.9399868396391758,3.8028228282928467
2,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,0.4753414473455758,3.7709097862243652
3,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,3.3669802141395024,3.7818803787231445
4,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,1.7385008336293648,3.7479705810546875
5,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,1.3695697411986032,3.772904396057129
6,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,0.9219566796819363,3.723037004470825
7,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,0.984235181549733,3.798835039138794
8,2,"[1, 30]",0.1,1.0,1.0,1000,1.0,0.644507103051656,4.508934736251831
9,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,0.6372964629322703,3.7768936157226562
10,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,1.184049538510924,3.7140536308288574
11,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,0.7844606688693061,3.7848713397979736
12,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,0.9580589980874264,3.779883623123169
13,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,1.298464848566421,3.8038206100463867
14,2,"[1, 30]",0.1,1.0,1.0,1000,1.0,1.499082150137859,4.555809020996094
15,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,1.4723951260176298,3.783874273300171
16,2,"[1, 30]",0.1,1.0,1.0,1000,1.0,0.8169970733621696,4.561793088912964
17,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,0.9433439816730799,3.808807373046875
18,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,0.7771565278548159,3.7808821201324463
19,4,"[1, 30]",0.1,1.0,1.0,1000,1.0,0.48685406032370504,4.979675054550171
20,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,1.07400680944432,3.7748987674713135
21,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,1.1858195975776513,3.745976209640503
22,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,0.9473015725946599,3.7968404293060303
23,2,"[1, 30]",0.1,1.0,1.0,1000,1.0,2.2021328960676856,4.592710018157959
24,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,0.6308206903186654,3.801826000213623
25,2,"[1, 30]",0.1,1.0,1.0,1000,1.0,0.8221331045279239,4.624624252319336
26,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,0.9198006501610332,3.8287551403045654
27,2,"[1, 30]",0.1,1.0,1.0,1000,1.0,2.4617752109931383,4.521899938583374
28,2,"[1, 30]",0.1,1.0,1.0,1000,1.0,0.5790720814967101,4.573761224746704
29,2,"[1, 30]",0.1,1.0,1.0,1000,1.0,0.8223821000280771,4.676486015319824
30,2,"[1, 30]",0.1,1.0,1.0,1000,1.0,0.7066299645561207,4.603681325912476
31,1,"[1, 30]",0.1,1.0,1.0,1000,1.0,1.71732022263883,3.7290217876434326
0,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.854693830364432,3.8187806606292725
1,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.9400345942457207,3.7808837890625
2,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.47478310354219466,3.824765205383301
3,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,3.520640994511613,3.7120678424835205
4,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,1.7389634724931224,3.8048183917999268
5,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,1.357732347553341,3.727027416229248
6,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,1.0745077634464164,3.830749273300171
7,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.9934474767996555,3.7798831462860107
8,2,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.7090179905687948,4.577752351760864
9,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.6326170301371414,3.7350053787231445
10,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,1.103145846674267,3.78985857963562
11,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.7751394525462376,3.731016159057617
12,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.8575326531573987,3.7350053787231445
13,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,1.2575589696192946,3.7629313468933105
14,2,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.9451196082125803,4.590716600418091
15,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,1.6058235538433192,3.7689144611358643
16,2,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.7115911248824638,4.598694086074829
17,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.958877459337089,3.7120680809020996
18,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.7433111316565786,3.7898592948913574
19,4,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.5365200248128155,4.932800531387329
20,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.9454671491279952,3.782877206802368
21,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.8699816879762626,3.745976209640503
22,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.9596272134341783,3.7419862747192383
23,2,"[1, 30]",0.1,1.0,1.0,1000,10.0,2.211149666876589,4.5847327709198
24,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.6470834757605444,3.7898592948913574
25,2,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.8833794396421634,4.5288801193237305
26,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.8943077981532435,3.7798848152160645
27,2,"[1, 30]",0.1,1.0,1.0,1000,10.0,1.4301215261432307,4.516913175582886
28,2,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.5885781128816651,4.580742359161377
29,2,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.5965002835073302,4.602684020996094
30,2,"[1, 30]",0.1,1.0,1.0,1000,10.0,0.6742361075065024,4.5418479442596436
31,1,"[1, 30]",0.1,1.0,1.0,1000,10.0,1.74038355293708,3.8955767154693604
0,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.705598314503671,3.769911289215088
1,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.8165061927061286,3.7709109783172607
2,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.5797845406502379,3.844712734222412
3,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,1.4493541601459932,3.764925241470337
4,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.7637199207856079,3.762929916381836
5,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,1.0650487075066268,3.763927459716797
6,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.7032282704805414,3.8217740058898926
7,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.6861850865022776,3.7549521923065186
8,2,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.5684217005712117,4.60068941116333
9,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.6400589860802879,3.695112943649292
10,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.7592672269659047,3.841719627380371
11,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.7508914898818451,3.729020357131958
12,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.7457491550621534,3.8237674236297607
13,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.5951156408921048,3.764925956726074
14,2,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.43999008647549315,4.592710971832275
15,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.8569922049009361,3.9185142517089844
16,2,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.7163237261434897,4.543841361999512
17,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.7165037914754567,3.7828776836395264
18,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.5642246625037765,3.7858684062957764
19,4,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.34008086688496336,5.000617980957031
20,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,1.122712415490502,3.8008294105529785
21,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.5698161520564516,3.6991024017333984
22,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.7068284638514336,3.8127970695495605
23,2,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.7179642851271083,4.523893594741821
24,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.6203302574602947,3.802823543548584
25,2,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.7435155087868343,4.564785718917847
26,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.6383826508131973,3.7689156532287598
27,2,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.5344349706355772,4.579745531082153
28,2,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.5672149899802669,4.532870292663574
29,2,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.5576749575819386,4.579745054244995
30,2,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.645308568839018,4.572764158248901
31,1,"[1, 30]",0.1,1.0,1.0,10000,0.1,0.70252265569495,3.7669196128845215
0,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.705598314503671,3.7619340419769287
1,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.8165061927061286,3.7629311084747314
2,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.5797845406502379,3.796839952468872
3,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,1.4493541601459932,3.7758960723876953
4,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.7637199207856079,3.809805154800415
5,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,1.0650487075066268,3.7140607833862305
6,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.7032282704805414,3.7938480377197266
7,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.6861850865022776,3.74298357963562
8,2,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.5684217005712117,4.531871795654297
9,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.6400589860802879,3.789858102798462
10,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.7592672269659047,3.77789044380188
11,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.7508914898818451,3.7748987674713135
12,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.7457491550621534,3.8048200607299805
13,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.5951156408921048,3.720045566558838
14,2,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.43999008647549315,4.577750205993652
15,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.8569922049009361,3.7220406532287598
16,2,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.7163237261434897,4.585728645324707
17,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.7165037914754567,3.755948543548584
18,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.5642246625037765,3.7739017009735107
19,4,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.34008086688496336,4.999621391296387
20,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,1.122712415490502,3.7479710578918457
21,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.5698161520564516,3.7489678859710693
22,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.7068284638514336,3.798835277557373
23,2,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.7179642851271083,4.5767529010772705
24,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.6203302574602947,3.7479705810546875
25,2,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.7435155087868343,4.57775092124939
26,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.6383826508131973,3.779885768890381
27,2,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.5344349706355772,4.608667373657227
28,2,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.5672149899802669,4.583734750747681
29,2,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.5576749575819386,4.509932041168213
30,2,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.645308568839018,4.587720155715942
31,1,"[1, 30]",0.1,1.0,1.0,10000,1.0,0.70252265569495,3.764925241470337
0,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.705598314503671,3.904552698135376
1,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.8165061927061286,3.8486976623535156
2,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.5797845406502379,3.827756404876709
3,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,1.4493541601459932,3.7080771923065186
4,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.7637199207856079,3.767918586730957
5,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,1.0650487075066268,3.7310142517089844
6,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.7032282704805414,3.77390193939209
7,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.6861850865022776,3.7100720405578613
8,2,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.5684217005712117,4.532870531082153
9,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.6400589860802879,3.7958428859710693
10,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.7592672269659047,3.825762987136841
11,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.7508914898818451,3.747971534729004
12,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.7457491550621534,3.8337416648864746
13,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.5951156408921048,3.721043348312378
14,2,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.43999008647549315,4.594704866409302
15,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.8569922049009361,3.7429845333099365
16,2,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.7163237261434897,4.598694086074829
17,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.7165037914754567,3.7300188541412354
18,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.5642246625037765,3.7878637313842773
19,4,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.34008086688496336,5.032533407211304
20,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,1.122712415490502,3.773902177810669
21,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.5698161520564516,3.7569472789764404
22,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.7068284638514336,3.8048195838928223
23,2,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.7179642851271083,4.550822496414185
24,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.6203302574602947,3.8088066577911377
25,2,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.7435155087868343,4.5169126987457275
26,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.6383826508131973,3.823767900466919
27,2,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.5344349706355772,4.558801889419556
28,2,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.5672149899802669,4.533866882324219
29,2,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.5576749575819386,4.59370756149292
30,2,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.645308568839018,4.54384183883667
31,1,"[1, 30]",0.1,1.0,1.0,10000,10.0,0.70252265569495,3.8327443599700928
0,1,"[1, 30]",0.1,1.0,10.0,100,0.1,0.8346086303028588,3.805816411972046
1,1,"[1, 30]",0.1,1.0,10.0,100,0.1,0.9395079418253728,3.7389943599700928
2,1,"[1, 30]",0.1,1.0,10.0,100,0.1,0.4697902971319778,3.7599382400512695
3,1,"[1, 30]",0.1,1.0,10.0,100,0.1,2.757722905077986,3.762929916381836
4,1,"[1, 30]",0.1,1.0,10.0,100,0.1,1.7425274799747932,3.816786289215088
5,1,"[1, 30]",0.1,1.0,10.0,100,0.1,1.7912745809342843,3.7619333267211914
6,1,"[1, 30]",0.1,1.0,10.0,100,0.1,0.9974115352256844,3.7768936157226562
7,1,"[1, 30]",0.1,1.0,10.0,100,0.1,0.9965556766797906,3.7539548873901367
8,2,"[1, 30]",0.1,1.0,10.0,100,0.1,0.4516394501718285,4.601686000823975
9,1,"[1, 30]",0.1,1.0,10.0,100,0.1,0.6349433954591459,3.8108034133911133
10,1,"[1, 30]",0.1,1.0,10.0,100,0.1,1.073062138446529,3.820772409439087
11,1,"[1, 30]",0.1,1.0,10.0,100,0.1,0.7120186442954574,3.771906852722168
12,1,"[1, 30]",0.1,1.0,10.0,100,0.1,0.926203781834358,3.8117992877960205
13,1,"[1, 30]",0.1,1.0,10.0,100,0.1,1.2310968627037955,3.8307487964630127
14,2,"[1, 30]",0.1,1.0,10.0,100,0.1,0.94978689674888,4.545835733413696
15,1,"[1, 30]",0.1,1.0,10.0,100,0.1,1.5874918954252764,3.755948781967163
16,2,"[1, 30]",0.1,1.0,10.0,100,0.1,0.8192679281106913,4.532870531082153
17,1,"[1, 30]",0.1,1.0,10.0,100,0.1,0.9929959403225196,3.751959800720215
18,1,"[1, 30]",0.1,1.0,10.0,100,0.1,0.7004544461236882,3.795842170715332
19,4,"[1, 30]",0.1,1.0,10.0,100,0.1,0.505245824478834,5.1382505893707275
20,1,"[1, 30]",0.1,1.0,10.0,100,0.1,0.6488823895528842,3.796840190887451
21,1,"[1, 30]",0.1,1.0,10.0,100,0.1,1.0177849341216234,3.743981122970581
22,1,"[1, 30]",0.1,1.0,10.0,100,0.1,0.9621938909767238,3.8078112602233887
23,2,"[1, 30]",0.1,1.0,10.0,100,0.1,2.336906145258368,4.57176661491394
24,1,"[1, 30]",0.1,1.0,10.0,100,0.1,0.5786503084018636,3.793846368789673
25,2,"[1, 30]",0.1,1.0,10.0,100,0.1,1.209520325216826,4.5328710079193115
26,1,"[1, 30]",0.1,1.0,10.0,100,0.1,1.0490072752062036,3.8277573585510254
27,2,"[1, 30]",0.1,1.0,10.0,100,0.1,1.6226167336980795,4.548828125
28,2,"[1, 30]",0.1,1.0,10.0,100,0.1,0.6617238545730226,4.566779851913452
29,2,"[1, 30]",0.1,1.0,10.0,100,0.1,0.48710094474666465,4.5508222579956055
30,2,"[1, 30]",0.1,1.0,10.0,100,0.1,0.7433421884643785,4.542843818664551
31,1,"[1, 30]",0.1,1.0,10.0,100,0.1,1.51435415355203,3.7679178714752197
0,1,"[1, 30]",0.1,1.0,10.0,100,1.0,0.8419736939648034,3.7310149669647217
1,1,"[1, 30]",0.1,1.0,10.0,100,1.0,0.9381558295983038,3.8108036518096924
2,1,"[1, 30]",0.1,1.0,10.0,100,1.0,0.4740737397837092,3.7609355449676514
3,1,"[1, 30]",0.1,1.0,10.0,100,1.0,3.3660105795243376,3.761932134628296
4,1,"[1, 30]",0.1,1.0,10.0,100,1.0,1.738703906458734,3.743981122970581
5,1,"[1, 30]",0.1,1.0,10.0,100,1.0,1.3658745873041855,3.746973752975464
6,1,"[1, 30]",0.1,1.0,10.0,100,1.0,0.9387822502094343,3.8117997646331787
7,1,"[1, 30]",0.1,1.0,10.0,100,1.0,0.9856210898414107,3.751960039138794
8,2,"[1, 30]",0.1,1.0,10.0,100,1.0,0.6929462602216482,4.59370756149292
9,1,"[1, 30]",0.1,1.0,10.0,100,1.0,0.6367997487778608,3.7110702991485596
10,1,"[1, 30]",0.1,1.0,10.0,100,1.0,1.198219342340216,3.83573579788208
11,1,"[1, 30]",0.1,1.0,10.0,100,1.0,0.7612674691744752,3.7768936157226562
12,1,"[1, 30]",0.1,1.0,10.0,100,1.0,0.9623275026896368,3.7928504943847656
13,1,"[1, 30]",0.1,1.0,10.0,100,1.0,1.141158648255987,3.7609357833862305
14,2,"[1, 30]",0.1,1.0,10.0,100,1.0,1.4608564175874534,4.53187370300293
15,1,"[1, 30]",0.1,1.0,10.0,100,1.0,1.471835853093137,3.898547887802124
16,2,"[1, 30]",0.1,1.0,10.0,100,1.0,0.6734602920240208,5.126279830932617
17,1,"[1, 30]",0.1,1.0,10.0,100,1.0,0.9326697394557034,4.01924467086792
18,1,"[1, 30]",0.1,1.0,10.0,100,1.0,0.7408906068093919,3.8147919178009033
19,4,"[1, 30]",0.1,1.0,10.0,100,1.0,0.9363972292883955,5.094367980957031
20,1,"[1, 30]",0.1,1.0,10.0,100,1.0,1.083745379352804,3.843715190887451
21,1,"[1, 30]",0.1,1.0,10.0,100,1.0,1.2011932283217441,3.719048500061035
22,1,"[1, 30]",0.1,1.0,10.0,100,1.0,0.9544876430612513,3.8407232761383057
23,2,"[1, 30]",0.1,1.0,10.0,100,1.0,0.9528950021226864,4.608668088912964
24,1,"[1, 30]",0.1,1.0,10.0,100,1.0,0.6276726109684106,3.7489688396453857
25,2,"[1, 30]",0.1,1.0,10.0,100,1.0,1.2031450121937974,4.606673002243042
26,1,"[1, 30]",0.1,1.0,10.0,100,1.0,0.9005366283365777,3.804814100265503
27,2,"[1, 30]",0.1,1.0,10.0,100,1.0,2.194159103587283,4.571765661239624
28,2,"[1, 30]",0.1,1.0,10.0,100,1.0,0.582367328322675,4.557804107666016
29,2,"[1, 30]",0.1,1.0,10.0,100,1.0,0.7321197500581419,4.587723970413208
